"orderId","token","count","lang","pos","case","comment","position","suffix_lang","new_count"
986,"гожся",5,"kpv",,,"-","NA","kpv",5
989,"гӧнсяньыс",1,"kpv",,,"-","NA","kpv",1
990,"гӧнысь",1,"kpv",,,"-","NA","kpv",1
991,"гӧрдэсь",1,"kpv",,,"-","NA","kpv",1
998,"гортысь",1,"kpv",,,"-","NA","kpv",1
1016,"гӧтрасе",4,"kpv",,,"-","NA","kpv",1
1017,"гӧтрасема",3,"kpv",,,"-","NA","kpv",4
1018,"гӧтрасемаась",2,"kpv",,,"-","NA","kpv",2
1019,"гӧтрасены",1,"kpv",,,"-","NA","kpv",1
1020,"гӧтраси",4,"kpv",,,"-","NA","kpv",2
1021,"гӧтрасин",2,"kpv",,,"-","NA","kpv",2
1022,"гӧтрасинныд",2,"kpv",,,"-","NA","kpv",2
1023,"гӧтрасис",5,"kpv",,,"-","NA","kpv",3
1024,"гӧтрасисныс",1,"kpv",,,"-","NA","kpv",1
1025,"гӧтрасьлыны",1,"kpv",,,"-","NA","kpv",1
1026,"гӧтрасьлэма",2,"kpv",,,"-","NA","kpv",2
1027,"гӧтрасьлэмаась",1,"kpv",,,"-","NA","kpv",1
1029,"гӧтрасьнысэ",1,"kpv",,,"-","NA","kpv",1
1030,"гӧтрасьӧм",1,"kpv",,,"-","NA","kpv",1
1031,"гӧтрасьӧма",4,"kpv",,,"-","NA","kpv",3
1032,"гӧтрасьтӧм",1,"kpv",,,"-","NA","kpv",1
1035,"гӧтрасялісныс",1,"kpv",,,"-","NA","kpv",1
1037,"гӧтрасясны",1,"kpv",,,"-","NA","kpv",1
1038,"гӧтрасясныс",3,"kpv",,,"-","NA","kpv",1
1051,"гуасьӧны",1,"kpv",,,"-","NA","kpv",1
1052,"гудрасьны",1,"kpv",,,"-","NA","kpv",1
1054,"гусен",4,"kpv",,,"-","NA","kpv",1
1057,"гусясьысьяс",1,"kpv",,,"-","NA","kpv",1
1058,"гыжсьыс",1,"kpv",,,"-","NA","kpv",1
1059,"гымвидзеныс",1,"kpv",,,"-","NA","kpv",1
1060,"гырысь",15,"kpv",,,"-","NA","kpv",8
1062,"гырысьджыкъяс",1,"kpv",,,"-","NA","kpv",1
1063,"гырысьжыксӧ",1,"kpv",,,"-","NA","kpv",1
1064,"гырысьыс",1,"kpv",,,"-","NA","kpv",1
1065,"гырысьяс",1,"kpv",,,"-","NA","kpv",1
1066,"дадьсьыс",4,"kpv",,,"-","NA","kpv",2
1069,"дасысь",2,"kpv",,,"-","NA","kpv",1
1070,"дась",5,"kpv",,,"-","NA","kpv",4
1072,"дасьтам",1,"kpv",,,"-","NA","kpv",1
1073,"дасьты",1,"kpv",,,"-","NA","kpv",1
1074,"дасьтысьӧны",1,"kpv",,,"-","NA","kpv",1
1080,"дедколысь",1,"kpv",,,"-","NA","kpv",1
1081,"деднумсянь",1,"kpv",,,"-","NA","kpv",1
1082,"дельнэесь",1,"kpv",,,"-","NA","kpv",1
1083,"дёлясянь",6,"kpv",,,"-","NA","kpv",2
1084,"депзис",1,"kpv",,,"-","NA","kpv",1
1105,"дзеб",1,"kpv",,,"-","NA","kpv",1
1108,"дзебема",3,"kpv",,,"-","NA","kpv",1
1109,"дзебемаась",2,"kpv",,,"-","NA","kpv",2
1110,"дзеби",1,"kpv",,,"-","NA","kpv",1
1112,"дзебис",2,"kpv",,,"-","NA","kpv",2
1114,"дзебсемаась",1,"kpv",,,"-","NA","kpv",1
1115,"дзебсис",1,"kpv",,,"-","NA","kpv",1
1116,"дзебсьыны",3,"kpv",,,"-","NA","kpv",2
1119,"дзебсясисны",1,"kpv",,,"-","NA","kpv",1
1120,"дзебыгас",1,"kpv",,,"-","NA","kpv",1
1122,"дзеныд",1,"kpv",,,"-","NA","kpv",1
1125,"дзик",41,"kpv",,,"-","NA","kpv",43
1126,"дзикедз",4,"kpv",,,"-","NA","kpv",2
1128,"дзимляла",2,"kpv",,,"-","NA","kpv",2
1129,"дзимлялам",2,"kpv",,,"-","NA","kpv",2
1130,"дзимлялі",1,"kpv",,,"-","NA","kpv",1
1132,"дзимлясе",4,"kpv",,,"-","NA","kpv",2
1133,"дзимлясьны",2,"kpv",,,"-","NA","kpv",2
1137,"дзодзегъяссэ",2,"kpv",,,"-","NA","kpv",2
1138,"дзолиндзик",9,"kpv",,,"-","NA","kpv",9
1139,"дзолиндзика",1,"kpv",,,"-","NA","kpv",1
1140,"дзоляась",6,"kpv",,,"-","NA","kpv",4
1143,"дзоляндзик",2,"kpv",,,"-","NA","kpv",1
1145,"дзолясянь",12,"kpv",,,"-","NA","kpv",10
1147,"дзолясяньыс",3,"kpv",,,"-","NA","kpv",3
1148,"дзоляэсь",1,"kpv",,,"-","NA","kpv",1
1149,"дзоньвидзаӧсь",1,"kpv",,,"-","NA","kpv",1
1153,"діюрысь",1,"kpv",,,"-","NA","kpv",4
1169,"дорсьыс",6,"kpv",,,"-","NA","kpv",4
1171,"дорсяньыс",2,"kpv",,,"-","NA","kpv",2
1172,"дорысь",5,"kpv",,,"-","NA","kpv",4
1186,"дырсяньыс",1,"kpv",,,"-","NA","kpv",1
1187,"дыръясь",4,"kpv",,,"-","NA","kpv",2
1188,"дыръясьыс",9,"kpv",,,"-","NA","kpv",9
1189,"дяделысь",1,"kpv",,,"-","NA","kpv",1
1190,"дяднаыдлысь",1,"kpv",,,"-","NA","kpv",1
1191,"дяднаясэлысь",1,"kpv",,,"-","NA","kpv",1
1192,"ёртасис",1,"kpv",,,"-","NA","kpv",1
1201,"жебындзик",1,"kpv",,,"-","NA","kpv",1
1205,"жугласе",1,"kpv",,,"-","NA","kpv",1
1206,"жугласис",1,"kpv",,,"-","NA","kpv",1
1231,"збыльысь",2,"kpv",,,"-","NA","kpv",5
1233,"зей",1,"kpv",,,"-","NA","kpv",1
1239,"зель",1,"kpv",,,"-","NA","kpv",1
1241,"зельдь",3,"kpv",,,"-","NA","kpv",3
1266,"зигедче",1,"kpv",,,"-","NA","kpv",1
1285,"зинсан",1,"kpv",,,"-","NA","kpv",1
1286,"зинсанлэн",1,"kpv",,,"-","NA","kpv",1
1287,"зинсансэ",1,"kpv",,,"-","NA","kpv",1
1288,"зинсанэн",1,"kpv",,,"-","NA","kpv",1
1289,"зӧсим",9,"kpv",,,"-","NA","kpv",7
1304,"ивукысь",1,"kpv",,,"-","NA","kpv",1
1305,"идйысь",1,"kpv",,,"-","NA","kpv",1
1306,"идрасе",1,"kpv",,,"-","NA","kpv",1
1307,"ижмалаздорысь",6,"kpv",,,"-","NA","kpv",6
1308,"ижмась",1,"kpv",,,"-","NA","kpv",1
1309,"ижмасьыс",3,"kpv",,,"-","NA","kpv",3
1310,"ижмасянь",5,"kpv",,,"-","NA","kpv",5
1311,"ижмасяньыс",2,"kpv",,,"-","NA","kpv",2
1312,"ижмаысь",11,"kpv",,,"-","NA","kpv",8
1315,"изисныс",1,"kpv",,,"-","NA","kpv",1
1324,"изьва",96,"kpv",,,"-","NA","kpv",28
1327,"изьваас",2,"kpv",,,"-","NA","kpv",2
1329,"изьвасаяс",1,"kpv",,,"-","NA","kpv",1
1330,"изьвасьыс",2,"kpv",,,"-","NA","kpv",2
1331,"изьвасэ",1,"kpv",,,"-","NA","kpv",1
1332,"изьватас",42,"kpv",,,"-","NA","kpv",23
1337,"изьватаслӧн",1,"kpv",,,"-","NA","kpv",1
1338,"изьватассэ",4,"kpv",,,"-","NA","kpv",4
1341,"изьватасыс",3,"kpv",,,"-","NA","kpv",2
1342,"изьватасэн",2,"kpv",,,"-","NA","kpv",2
1343,"изьваын",3,"kpv",,,"-","NA","kpv",2
1346,"инась-",1,"kpv",,,"-","NA","kpv",1
1347,"инасьӧ",1,"kpv",,,"-","NA","kpv",1
1351,"ираёльсянь",1,"kpv",,,"-","NA","kpv",1
1353,"исласьны",2,"kpv",,,"-","NA","kpv",2
1354,"исласьӧны",1,"kpv",,,"-","NA","kpv",1
1355,"испугалась",1,"kpv",,,"-","NA","kpv",1
1356,"испугался",1,"kpv",,,"-","NA","kpv",1
1357,"ичӧтсянь",2,"kpv",,,"-","NA","kpv",2
1359,"йитчӧмаась",1,"kpv",,,"-","NA","kpv",1
1360,"йитчӧмаӧсь",1,"kpv",,,"-","NA","kpv",1
1362,"йӧзсьыс",2,"kpv",,,"-","NA","kpv",2
1363,"йӧзыслысь",1,"kpv",,,"-","NA","kpv",1
1364,"йӧктэмаась",1,"kpv",,,"-","NA","kpv",1
1365,"йӧрасем",2,"kpv",,,"-","NA","kpv",2
1369,"йӧрасясныс",3,"kpv",,,"-","NA","kpv",1
1371,"йывсьыд",8,"kpv",,,"-","NA","kpv",2
1373,"йывсьыс",8,"kpv",,,"-","NA","kpv",8
1374,"йылысь",66,"kpv",,,"-","NA","kpv",50
1375,"йыысьыд",4,"kpv",,,"-","NA","kpv",5
1376,"йыысьыныд",7,"kpv",,,"-","NA","kpv",9
1377,"йыысьыс",12,"kpv",,,"-","NA","kpv",11
1378,"йыысюнум",1,"kpv",,,"-","NA","kpv",1
1379,"кадся",8,"kpv",,,"-","NA","kpv",8
1380,"кадсянь",1,"kpv",,,"-","NA","kpv",2
1381,"кадысь",1,"kpv",,,"-","NA","kpv",1
1382,"казёо",2,"kpv",,,"-","NA","kpv",2
1385,"казьоолы",1,"kpv",,,"-","NA","kpv",1
1387,"казьтін",1,"kpv",,,"-","NA","kpv",1
1388,"казьтӧны",2,"kpv",,,"-","NA","kpv",2
1389,"казьты-",1,"kpv",,,"-","NA","kpv",1
1390,"казьтылам",1,"kpv",,,"-","NA","kpv",1
1391,"казьтыласныс",1,"kpv",,,"-","NA","kpv",1
1392,"казьтылім",2,"kpv",,,"-","NA","kpv",2
1393,"казьтылны",1,"kpv",,,"-","NA","kpv",1
1394,"казьтылӧны",1,"kpv",,,"-","NA","kpv",1
1395,"казьтылыген",1,"kpv",,,"-","NA","kpv",1
1397,"казьтылэмъяс",1,"kpv",,,"-","NA","kpv",1
1399,"казьтыны",1,"kpv",,,"-","NA","kpv",2
1400,"казьтысьӧм",2,"kpv",,,"-","NA","kpv",2
1401,"казьтысьӧмыс",1,"kpv",,,"-","NA","kpv",1
1403,"казьтышлэ",1,"kpv",,,"-","NA","kpv",1
1404,"казьтэме",1,"kpv",,,"-","NA","kpv",1
1405,"казьтэны",1,"kpv",,,"-","NA","kpv",1
1406,"казяласныс",4,"kpv",,,"-","NA","kpv",4
1407,"казялі",1,"kpv",,,"-","NA","kpv",1
1408,"казялӧ",1,"kpv",,,"-","NA","kpv",1
1410,"казялэма",4,"kpv",,,"-","NA","kpv",1
1412,"кайтысь",1,"kpv",,,"-","NA","kpv",1
1415,"калэмаась",1,"kpv",,,"-","NA","kpv",1
1421,"каралэмаась",2,"kpv",,,"-","NA","kpv",2
1423,"караысь",1,"kpv",,,"-","NA","kpv",1
1424,"каремаась",7,"kpv",,,"-","NA","kpv",9
1425,"каремась",2,"kpv",,,"-","NA","kpv",2
1426,"карлэмаась",2,"kpv",,,"-","NA","kpv",2
1428,"карсе",9,"kpv",,,"-","NA","kpv",9
1429,"карсис",1,"kpv",,,"-","NA","kpv",1
1431,"карсьыны",2,"kpv",,,"-","NA","kpv",2
1432,"карсян",2,"kpv",,,"-","NA","kpv",2
1433,"карсяньыс",1,"kpv",,,"-","NA","kpv",1
1435,"картэмесь",1,"kpv",,,"-","NA","kpv",1
1436,"карысе",1,"kpv",,,"-","NA","kpv",1
1437,"карысь-олысь",1,"kpv",,,"-","NA","kpv",1
1438,"карысьыс",3,"kpv",,,"-","NA","kpv",2
1439,"карысьяс",1,"kpv",,,"-","NA","kpv",1
1451,"катлэмаась",1,"kpv",,,"-","NA","kpv",1
1453,"квайтӧдсянь",2,"kpv",,,"-","NA","kpv",2
1454,"квайтсёсянь",1,"kpv",,,"-","NA","kpv",1
1456,"кежсьыс",1,"kpv",,,"-","NA","kpv",1
1457,"кепысь",2,"kpv",,,"-","NA","kpv",2
1459,"кепысьяс",1,"kpv",,,"-","NA","kpv",1
1465,"керкасьыс",4,"kpv",,,"-","NA","kpv",3
1466,"керкасюнум",1,"kpv",,,"-","NA","kpv",1
1467,"керкасянь",2,"kpv",,,"-","NA","kpv",2
1468,"керкасяньыс",1,"kpv",,,"-","NA","kpv",1
1469,"керкаысь",3,"kpv",,,"-","NA","kpv",3
1471,"керкаяссьыс",1,"kpv",,,"-","NA","kpv",1
1472,"керкаясысь",2,"kpv",,,"-","NA","kpv",2
1473,"керъясысь",1,"kpv",,,"-","NA","kpv",1
1476,"кипиевасяньыс",1,"kpv",,,"-","NA","kpv",1
1477,"кипиевоысь",1,"kpv",,,"-","NA","kpv",1
1478,"кипомысь",1,"kpv",,,"-","NA","kpv",1
1479,"кирпичысь",2,"kpv",,,"-","NA","kpv",2
1484,"киссе",1,"kpv",,,"-","NA","kpv",1
1486,"киссис",5,"kpv",,,"-","NA","kpv",2
1487,"киссьӧ",1,"kpv",,,"-","NA","kpv",2
1488,"киссьыны",4,"kpv",,,"-","NA","kpv",2
1489,"киссяс",1,"kpv",,,"-","NA","kpv",1
1490,"кись",3,"kpv",,,"-","NA","kpv",3
1491,"кисьта",1,"kpv",,,"-","NA","kpv",1
1492,"кисьталасны",2,"kpv",,,"-","NA","kpv",2
1493,"кисьталіс",1,"kpv",,,"-","NA","kpv",1
1494,"кисьтан",2,"kpv",,,"-","NA","kpv",2
1496,"кисьтасны",1,"kpv",,,"-","NA","kpv",1
1497,"кисьтіс",1,"kpv",,,"-","NA","kpv",1
1498,"кисьтӧны",1,"kpv",,,"-","NA","kpv",1
1499,"кисьты",2,"kpv",,,"-","NA","kpv",2
1500,"кисьтэмаась",1,"kpv",,,"-","NA","kpv",1
1503,"киысь-кие",2,"kpv",,,"-","NA","kpv",2
1505,"класъсянь",1,"kpv",,,"-","NA","kpv",1
1506,"класъяссянь",1,"kpv",,,"-","NA","kpv",1
1508,"клубсянь",1,"kpv",,,"-","NA","kpv",1
1513,"кӧдзис",1,"kpv",,,"-","NA","kpv",1
1514,"кӧдзисны",1,"kpv",,,"-","NA","kpv",1
1515,"кӧдзыдӧсь",2,"kpv",,,"-","NA","kpv",2
1518,"кодлысь",3,"kpv",,,"-","NA","kpv",2
1519,"кодлыське",2,"kpv",,,"-","NA","kpv",2
1521,"кодсянь",1,"kpv",,,"-","NA","kpv",1
1522,"кодъяслысь",1,"kpv",,,"-","NA","kpv",1
1523,"кодыське",2,"kpv",,,"-","NA","kpv",2
1524,"кодысьлысянькӧ",1,"kpv",,,"-","NA","kpv",1
1527,"козинъяс",1,"kpv",,,"-","NA","kpv",1
1529,"козьналiсны",1,"kpv",,,"-","NA","kpv",1
1530,"козьналанныд",1,"kpv",,,"-","NA","kpv",1
1548,"койдэсь",3,"kpv",,,"-","NA","kpv",1
1551,"кӧкъямыссёӧдз",1,"kpv",,,"-","NA","kpv",1
1552,"колвалаздорысь",1,"kpv",,,"-","NA","kpv",1
1553,"колемаась",1,"kpv",,,"-","NA","kpv",1
1556,"коленосьыс",1,"kpv",,,"-","NA","kpv",1
1557,"колкозсьыс",1,"kpv",,,"-","NA","kpv",1
1566,"кӧлысь",7,"kpv",,,"-","NA","kpv",6
1568,"кӧлысьсэ",1,"kpv",,,"-","NA","kpv",1
1569,"кӧлысьяс",2,"kpv",,,"-","NA","kpv",1
1570,"кӧлысясим",1,"kpv",,,"-","NA","kpv",1
1571,"кӧлысясьны",2,"kpv",,,"-","NA","kpv",2
1575,"кӧмедім-пасьтэдім",1,"kpv",,,"-","NA","kpv",1
1577,"комилаздорсянь",1,"kpv",,,"-","NA","kpv",1
1581,"комисьыс",3,"kpv",,,"-","NA","kpv",2
1582,"комиысь",3,"kpv",,,"-","NA","kpv",6
1589,"коосяс",1,"kpv",,,"-","NA","kpv",1
1594,"корасем",1,"kpv",,,"-","NA","kpv",1
1595,"корасены",1,"kpv",,,"-","NA","kpv",1
1596,"корасеныс",1,"kpv",,,"-","NA","kpv",1
1598,"корасис",2,"kpv",,,"-","NA","kpv",1
1599,"корасисны",3,"kpv",,,"-","NA","kpv",1
1600,"корасисныс",4,"kpv",,,"-","NA","kpv",4
1601,"корась",2,"kpv",,,"-","NA","kpv",2
1602,"корасьны",14,"kpv",,,"-","NA","kpv",7
1603,"корасьӧ",1,"kpv",,,"-","NA","kpv",1
1605,"корасьысьыс",1,"kpv",,,"-","NA","kpv",1
1606,"кӧрдорсьыс",3,"kpv",,,"-","NA","kpv",3
1607,"кореньяссяньнум",1,"kpv",,,"-","NA","kpv",1
1608,"коресьсэ",2,"kpv",,,"-","NA","kpv",2
1609,"коресьыс",1,"kpv",,,"-","NA","kpv",1
1612,"корӧсь",1,"kpv",,,"-","NA","kpv",1
1614,"корсе",5,"kpv",,,"-","NA","kpv",2
1615,"корсем",2,"kpv",,,"-","NA","kpv",2
1616,"корсены",1,"kpv",,,"-","NA","kpv",1
1617,"корсеныс",3,"kpv",,,"-","NA","kpv",2
1618,"корси",3,"kpv",,,"-","NA","kpv",2
1621,"корсь",4,"kpv",,,"-","NA","kpv",1
1622,"корсьлы",1,"kpv",,,"-","NA","kpv",1
1623,"корсьны",27,"kpv",,,"-","NA","kpv",16
1625,"корсьӧ",3,"kpv",,,"-","NA","kpv",2
1626,"корсьӧмыс",1,"kpv",,,"-","NA","kpv",1
1627,"корсьӧны",1,"kpv",,,"-","NA","kpv",1
1628,"кӧрсьыс",4,"kpv",,,"-","NA","kpv",4
1629,"корсьысяс",1,"kpv",,,"-","NA","kpv",1
1631,"корсюрӧ",5,"kpv",,,"-","NA","kpv",5
1633,"корся-корся",1,"kpv",,,"-","NA","kpv",1
1635,"корсям",1,"kpv",,,"-","NA","kpv",2
1636,"корсян",2,"kpv",,,"-","NA","kpv",2
1638,"кӧрталэмаась",1,"kpv",,,"-","NA","kpv",1
1639,"кӧртасе",2,"kpv",,,"-","NA","kpv",2
1641,"кӧртысь",2,"kpv",,,"-","NA","kpv",1
1645,"кӧрысь",2,"kpv",,,"-","NA","kpv",1
1647,"корысьяс",1,"kpv",,,"-","NA","kpv",1
1654,"костсьыс",1,"kpv",,,"-","NA","kpv",1
1655,"коськын",1,"kpv",,,"-","NA","kpv",1
1656,"косьмас",2,"kpv",,,"-","NA","kpv",1
1657,"косьме",3,"kpv",,,"-","NA","kpv",3
1658,"косьмис",1,"kpv",,,"-","NA","kpv",1
1659,"косьта",3,"kpv",,,"-","NA","kpv",4
1660,"кӧсьта",2,"kpv",,,"-","NA","kpv",2
1661,"косьтанныд",1,"kpv",,,"-","NA","kpv",1
1662,"косьтасны",3,"kpv",,,"-","NA","kpv",3
1664,"косьтыны",3,"kpv",,,"-","NA","kpv",3
1665,"косьтыштасны",1,"kpv",,,"-","NA","kpv",1
1669,"косясьӧ",1,"kpv",,,"-","NA","kpv",1
1670,"кӧтасис",1,"kpv",,,"-","NA","kpv",1
1671,"кӧтась",2,"kpv",,,"-","NA","kpv",2
1673,"кӧтэдэмаась",1,"kpv",,,"-","NA","kpv",1
1679,"красноборыслысь",1,"kpv",,,"-","NA","kpv",1
1680,"красноборысь",2,"kpv",,,"-","NA","kpv",1
1691,"кувсис",1,"kpv",,,"-","NA","kpv",3
1692,"кувсьӧма",4,"kpv",,,"-","NA","kpv",4
1693,"кувсьыліс",1,"kpv",,,"-","NA","kpv",1
1694,"кувсяс",1,"kpv",,,"-","NA","kpv",3
1696,"кудзсюре",1,"kpv",,,"-","NA","kpv",1
1697,"кужысь",1,"kpv",,,"-","NA","kpv",4
1698,"кузен",1,"kpv",,,"-","NA","kpv",1
1699,"кузесь",2,"kpv",,,"-","NA","kpv",2
1700,"кузь",33,"kpv",,,"-","NA","kpv",13
1702,"кузьджык",3,"kpv",,,"-","NA","kpv",2
1703,"кузьджыкес",1,"kpv",,,"-","NA","kpv",1
1704,"кузьжык",1,"kpv",,,"-","NA","kpv",1
1706,"кузьсэ",1,"kpv",,,"-","NA","kpv",1
1707,"кузьта",6,"kpv",,,"-","NA","kpv",4
1708,"кузьтаыс",1,"kpv",,,"-","NA","kpv",1
1709,"кузя",65,"kpv",,,"-","NA","kpv",40
1710,"кузяа",3,"kpv",,,"-","NA","kpv",1
1711,"кузяла",4,"kpv",,,"-","NA","kpv",1
1714,"кузяыд",1,"kpv",,,"-","NA","kpv",1
1715,"кузяыс",27,"kpv",,,"-","NA","kpv",20
1717,"куимсё",6,"kpv",,,"-","NA","kpv",5
1718,"куимсё-нёльсё",1,"kpv",,,"-","NA","kpv",1
1720,"куимысь",12,"kpv",,,"-","NA","kpv",10
1723,"кулӧмдінысь",1,"kpv",,,"-","NA","kpv",1
1724,"кулысь",3,"kpv",,,"-","NA","kpv",2
1726,"кульседіс",1,"kpv",,,"-","NA","kpv",1
1728,"кульсим",1,"kpv",,,"-","NA","kpv",1
1729,"кульсисныс",1,"kpv",,,"-","NA","kpv",1
1730,"кульсьы",2,"kpv",,,"-","NA","kpv",2
1731,"кулэмаась",2,"kpv",,,"-","NA","kpv",2
1734,"курччасьыс",1,"kpv",,,"-","NA","kpv",1
1736,"кусьыс",1,"kpv",,,"-","NA","kpv",1
1739,"кутчысе",1,"kpv",,,"-","NA","kpv",1
1741,"кутшемесь",2,"kpv",,,"-","NA","kpv",1
1743,"кучемаась",1,"kpv",,,"-","NA","kpv",1
1745,"кучысе",1,"kpv",,,"-","NA","kpv",1
1746,"кучысема",1,"kpv",,,"-","NA","kpv",1
1747,"кучыси",1,"kpv",,,"-","NA","kpv",1
1748,"кучысис",3,"kpv",,,"-","NA","kpv",1
1749,"кучысисны",3,"kpv",,,"-","NA","kpv",3
1750,"кучысь",2,"kpv",,,"-","NA","kpv",2
1751,"кучысьны",3,"kpv",,,"-","NA","kpv",2
1752,"кучысяныс",1,"kpv",,,"-","NA","kpv",1
1754,"кучысясныс",2,"kpv",,,"-","NA","kpv",1
1757,"кывзызьнысӧ",1,"kpv",,,"-","NA","kpv",1
1758,"кывзысьлi",2,"kpv",,,"-","NA","kpv",2
1759,"кывзысьны",4,"kpv",,,"-","NA","kpv",4
1760,"кывзысьӧмъяс",1,"kpv",,,"-","NA","kpv",1
1761,"кывйысь",1,"kpv",,,"-","NA","kpv",1
1765,"кыддзысь",1,"kpv",,,"-","NA","kpv",1
1768,"кыдзи",142,"kpv",,,"-","NA","kpv",39
1770,"кыдзисюрӧ",1,"kpv",,,"-","NA","kpv",1
1771,"кызедзыс",1,"kpv",,,"-","NA","kpv",1
1772,"кызь",47,"kpv",,,"-","NA","kpv",40
1773,"кызьӧд",1,"kpv",,,"-","NA","kpv",1
1774,"кызьтэ",1,"kpv",,,"-","NA","kpv",1
1775,"кызьысь",1,"kpv",,,"-","NA","kpv",1
1776,"кызясе",3,"kpv",,,"-","NA","kpv",3
1777,"кыйлэмаась",1,"kpv",,,"-","NA","kpv",1
1779,"кыйсе",1,"kpv",,,"-","NA","kpv",1
1780,"кыйсьӧ",2,"kpv",,,"-","NA","kpv",2
1782,"кыйсян",2,"kpv",,,"-","NA","kpv",1
1784,"кыйысьыс",2,"kpv",,,"-","NA","kpv",1
1787,"кыксё",5,"kpv",,,"-","NA","kpv",4
1788,"кыксянь",1,"kpv",,,"-","NA","kpv",1
1789,"кыкысь",13,"kpv",,,"-","NA","kpv",10
1790,"кыкысьсэ",1,"kpv",,,"-","NA","kpv",1
1791,"кылаась",1,"kpv",,,"-","NA","kpv",1
1792,"кылэдэмаась",1,"kpv",,,"-","NA","kpv",1
1799,"кыскавны-босьтны",1,"kpv",,,"-","NA","kpv",1
1803,"кыскысям",1,"kpv",,,"-","NA","kpv",1
1804,"кысь",8,"kpv",,,"-","NA","kpv",6
1805,"кыське",25,"kpv",,,"-","NA","kpv",21
1806,"кыськӧ",2,"kpv",,,"-","NA","kpv",1
1807,"кысьнэ",1,"kpv",,,"-","NA","kpv",1
1808,"кытысь",45,"kpv",,,"-","NA","kpv",32
1809,"кытыське",6,"kpv",,,"-","NA","kpv",5
1810,"кытыськӧ",3,"kpv",,,"-","NA","kpv",2
1812,"кытэнэсь",1,"kpv",,,"-","NA","kpv",1
1813,"кычесюре",1,"kpv",,,"-","NA","kpv",1
1816,"кыызысьны",1,"kpv",,,"-","NA","kpv",1
1817,"кыызэмаась",1,"kpv",,,"-","NA","kpv",1
1818,"кыылэмаась",1,"kpv",,,"-","NA","kpv",1
1819,"кыысис",1,"kpv",,,"-","NA","kpv",1
1828,"лёкджыкесь",1,"kpv",,,"-","NA","kpv",1
1830,"лёкесь",7,"kpv",,,"-","NA","kpv",6
1833,"лессьыс",1,"kpv",,,"-","NA","kpv",1
1836,"листысь",1,"kpv",,,"-","NA","kpv",1
1840,"личикаасьӧны",1,"kpv",,,"-","NA","kpv",1
1841,"ловзьӧ",1,"kpv",,,"-","NA","kpv",1
1842,"ловзьӧдны",1,"kpv",,,"-","NA","kpv",1
1843,"ловзьӧдӧ",1,"kpv",,,"-","NA","kpv",1
1852,"лойис-корсис",1,"kpv",,,"-","NA","kpv",1
1854,"локталӧмаась",1,"kpv",,,"-","NA","kpv",1
1855,"локтӧмаась",12,"kpv",,,"-","NA","kpv",11
1857,"локтысьяс",2,"kpv",,,"-","NA","kpv",1
1858,"локтэмаась",15,"kpv",,,"-","NA","kpv",16
1860,"ломтысьны",1,"kpv",,,"-","NA","kpv",1
1861,"ломтысьнысэ",2,"kpv",,,"-","NA","kpv",2
1862,"ломтысьыген",1,"kpv",,,"-","NA","kpv",1
1864,"лоозисныс",1,"kpv",,,"-","NA","kpv",1
1867,"лооясь",1,"kpv",,,"-","NA","kpv",3
1868,"лоояэсь",1,"kpv",,,"-","NA","kpv",1
1869,"лӧсед",3,"kpv",,,"-","NA","kpv",2
1872,"лӧседам",2,"kpv",,,"-","NA","kpv",1
1873,"лӧседан",1,"kpv",,,"-","NA","kpv",1
1876,"лӧседі",4,"kpv",,,"-","NA","kpv",2
1877,"лӧседім",2,"kpv",,,"-","NA","kpv",1
1878,"лӧседінныд",1,"kpv",,,"-","NA","kpv",1
1879,"лӧседіс",6,"kpv",,,"-","NA","kpv",2
1880,"лӧседісны",1,"kpv",,,"-","NA","kpv",1
1881,"лӧседлі",1,"kpv",,,"-","NA","kpv",1
1882,"лӧседлінныд",1,"kpv",,,"-","NA","kpv",1
1886,"лӧседны",10,"kpv",,,"-","NA","kpv",7
1887,"лӧседча",2,"kpv",,,"-","NA","kpv",1
1888,"лӧседчены",1,"kpv",,,"-","NA","kpv",1
1891,"лӧседыгтыр",1,"kpv",,,"-","NA","kpv",1
1893,"лӧседэма",4,"kpv",,,"-","NA","kpv",2
1895,"лӧседэны",2,"kpv",,,"-","NA","kpv",2
1898,"лӧсьӧдiсны",1,"kpv",,,"-","NA","kpv",1
1899,"лӧсьӧдам",1,"kpv",,,"-","NA","kpv",1
1900,"лӧсьӧдасны",1,"kpv",,,"-","NA","kpv",1
1901,"лӧсьӧдісны",3,"kpv",,,"-","NA","kpv",2
1902,"лӧсьӧдлiсны",1,"kpv",,,"-","NA","kpv",2
1903,"лӧсьӧдны",3,"kpv",,,"-","NA","kpv",2
1904,"лӧсьӧдӧ",3,"kpv",,,"-","NA","kpv",2
1905,"лӧсьӧдӧма",4,"kpv",,,"-","NA","kpv",4
1906,"лӧсьӧдӧмторъясӧс",1,"kpv",,,"-","NA","kpv",1
1907,"лӧсьӧдӧмыс",1,"kpv",,,"-","NA","kpv",1
1908,"лӧсьӧдӧны",4,"kpv",,,"-","NA","kpv",4
1909,"лӧсьоо",1,"kpv",,,"-","NA","kpv",1
1911,"лӧсьыд",2,"kpv",,,"-","NA","kpv",1
1912,"лӧсьыдджык",1,"kpv",,,"-","NA","kpv",1
1913,"лӧсявны",1,"kpv",,,"-","NA","kpv",1
1915,"лӧсялӧ",1,"kpv",,,"-","NA","kpv",2
